partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,sexo,regiao
PPS,17,16,25253.36,1485.49,13253.36,0.0,0.0,2000.0,10000.0,55,49,21513.21,391.15,MASCULINO,SSE
PSDB,27,25,85474.44,3165.72,2885.0,10400.0,71269.44,920.0,0.0,135,127,85147.27,630.72,MASCULINO,SSE
PR,1,1,641.0,641.0,641.0,0.0,0.0,0.0,0.0,1,1,641.0,641.0,MASCULINO,NNE
PSB,14,12,77996.6,5571.19,14239.6,1233.0,34558.0,27966.0,0.0,39,38,45498.43,1166.63,MASCULINO,SSE
PSDB,3,3,650.0,216.67,0.0,0.0,0.0,0.0,650.0,3,3,650.0,216.67,FEMININO,NNE
PSB,6,5,1221.27,203.54,0.0,0.0,0.0,300.0,921.27,6,5,1121.27,186.88,MASCULINO,SSE
PHS,1,1,900.0,900.0,0.0,0.0,900.0,0.0,0.0,1,1,900.0,900.0,MASCULINO,SSE
PDT,1,1,3639.86,3639.86,3639.86,0.0,0.0,0.0,0.0,1,1,3639.86,3639.86,FEMININO,SSE
PHS,4,4,3783.66,945.91,3783.66,0.0,0.0,0.0,0.0,4,4,3783.66,945.91,MASCULINO,SSE
PRTB,1,1,641.0,641.0,641.0,0.0,0.0,0.0,0.0,1,1,641.0,641.0,MASCULINO,NNE
PT do B,3,3,1250.0,416.67,0.0,0.0,0.0,0.0,1250.0,3,3,1250.0,416.67,MASCULINO,SSE
DEM,28,25,182079.0,6502.82,4369.0,21110.0,52800.0,103800.0,0.0,67,65,176964.22,2641.26,MASCULINO,SSE
PSOL,8,7,3000.0,375.0,0.0,3000.0,0.0,0.0,0.0,8,4,2350.0,293.75,MASCULINO,SSE
PV,6,6,4710.0,785.0,4410.0,0.0,0.0,300.0,0.0,6,6,4690.0,781.67,MASCULINO,NNE
PSDB,6,4,26050.0,4341.67,26050.0,0.0,0.0,0.0,0.0,23,20,22534.97,979.78,MASCULINO,SSE
PPS,43,42,81439.19,1893.93,1686.14,16897.63,57449.9,5405.52,0.0,120,95,71136.54,592.8,MASCULINO,SSE
PV,3,3,277.9,92.63,179.26,0.0,98.64,0.0,0.0,3,3,277.9,92.63,MASCULINO,SSE
PC do B,5,5,2325.0,465.0,0.0,2325.0,0.0,0.0,0.0,16,14,2307.87,144.24,FEMININO,NNE
PTB,27,25,19116.49,708.02,8434.49,7520.0,212.0,2950.0,0.0,131,120,18121.05,138.33,MASCULINO,SSE
PC do B,17,15,46675.29,2745.61,5367.99,5.3,21962.0,19340.0,0.0,26,23,44948.66,1728.79,MASCULINO,SSE
PSB,6,6,14241.6,2373.6,14239.6,2.0,0.0,0.0,0.0,24,22,14217.91,592.41,MASCULINO,SSE
PFL,66,63,211755.34,3208.41,2267.19,49338.15,81450.0,78700.0,0.0,153,116,176002.42,1150.34,MASCULINO,SSE
PRB,11,10,49021.1,4456.46,4206.25,0.0,0.0,44814.85,0.0,39,31,44721.1,1146.69,MASCULINO,NNE
PTC,5,5,3349.0,669.8,0.0,0.0,0.0,0.0,3349.0,14,14,3349.0,239.21,MASCULINO,NNE
PL,4,4,1790.0,447.5,1600.0,0.0,0.0,190.0,0.0,4,4,1790.0,447.5,FEMININO,SSE
PDT,1,1,890.0,890.0,0.0,0.0,0.0,890.0,0.0,6,6,890.0,148.33,FEMININO,SSE
PRTB,2,2,2200.0,1100.0,0.0,0.0,0.0,2200.0,0.0,13,13,2206.01,169.69,MASCULINO,SSE
PT,27,25,18372.0,680.44,1000.0,12072.0,2000.0,3300.0,0.0,49,46,18036.74,368.1,FEMININO,SSE
PTN,3,3,1195.5,398.5,0.0,0.0,0.0,850.0,345.5,3,3,1195.5,398.5,MASCULINO,SSE
PPS,3,3,1305.0,435.0,0.0,775.0,530.0,0.0,0.0,16,15,804.68,50.29,MASCULINO,SSE
PSB,12,11,10490.0,874.17,680.0,8810.0,0.0,1000.0,0.0,45,43,10364.88,230.33,MASCULINO,SSE
PV,7,6,194500.0,27785.71,0.0,0.0,145000.0,49500.0,0.0,73,61,168540.5,2308.77,MASCULINO,SSE
PRONA,6,6,2861.36,476.89,0.0,0.0,0.0,2861.36,0.0,9,9,3441.86,382.43,MASCULINO,NNE
PMDB,11,11,177034.78,16094.07,10334.78,18000.0,100000.0,48700.0,0.0,18,17,173025.63,9612.53,MASCULINO,NNE
PMN,13,9,11420.0,878.46,0.0,1920.0,0.0,9500.0,0.0,23,20,9566.66,415.94,MASCULINO,SSE
PPS,119,110,757421.39,6364.89,5000.0,441740.3,197681.09,113000.0,0.0,2226,1987,711561.83,319.66,MASCULINO,SSE
PSC,4,4,4830.03,1207.51,4830.03,0.0,0.0,0.0,0.0,4,4,4830.03,1207.51,MASCULINO,SSE
PSDB,3,3,1757.79,585.93,0.0,0.0,0.0,0.0,1757.79,3,3,1757.79,585.93,FEMININO,SSE
PDT,10,8,16429.19,1642.92,5808.19,121.0,0.0,10500.0,0.0,24,20,14933.19,622.22,MASCULINO,SSE
PL,6,6,3676.43,612.74,446.43,0.0,0.0,3230.0,0.0,10,9,3051.43,305.14,MASCULINO,SSE
PTB,39,36,115229.69,2954.61,63529.69,28300.0,0.0,23400.0,0.0,55,52,107934.74,1962.45,MASCULINO,NNE
PTN,3,3,3164.8,1054.93,3164.8,0.0,0.0,0.0,0.0,8,8,3164.8,395.6,MASCULINO,SSE
PT do B,2,2,2313.14,1156.57,2313.14,0.0,0.0,0.0,0.0,2,2,2313.14,1156.57,MASCULINO,SSE
PL,9,9,69610.0,7734.44,0.0,200.0,0.0,19300.0,50110.0,21,21,69577.44,3313.21,MASCULINO,SSE
PL,4,4,909.09,227.27,446.43,462.66,0.0,0.0,0.0,4,4,909.09,227.27,MASCULINO,SSE
PSDB,6,5,15291.66,2548.61,71.66,500.0,0.0,0.0,14720.0,71,56,14131.99,199.04,FEMININO,SSE
PSDC,3,3,1896.0,632.0,396.0,0.0,0.0,1500.0,0.0,4,4,1896.0,474.0,MASCULINO,NNE
PT,28,26,1704209.68,60864.63,9709.68,40000.0,457000.0,10000.0,1187500.0,680,637,1513214.83,2225.32,MASCULINO,SSE
PT,3,3,1500.0,500.0,1500.0,0.0,0.0,0.0,0.0,3,3,1500.0,500.0,MASCULINO,SSE
PT do B,44,37,341496.51,7761.28,0.0,31250.0,30000.0,280246.51,0.0,375,374,341490.51,910.64,MASCULINO,SSE
PSC,8,7,17190.0,2148.75,3000.0,1790.0,10000.0,2400.0,0.0,5,5,14000.0,2800.0,MASCULINO,SSE
PT do B,8,8,14450.0,1806.25,0.0,3700.0,5000.0,5750.0,0.0,34,28,13954.6,410.43,MASCULINO,SSE
PSB,10,10,5006.0,500.6,0.0,0.0,0.0,3006.0,2000.0,43,41,4990.5,116.06,MASCULINO,SSE
PSDB,5,5,16060.0,3212.0,10000.0,60.0,0.0,6000.0,0.0,36,33,15906.94,441.86,MASCULINO,NNE
PRP,2,2,5294.51,2647.26,0.0,0.0,5000.0,294.51,0.0,7,6,5234.2,747.74,MASCULINO,NNE
PC do B,2,2,2510.0,1255.0,2510.0,0.0,0.0,0.0,0.0,2,2,2510.0,1255.0,FEMININO,NNE
PRP,7,7,1628.0,232.57,0.0,620.0,0.0,1008.0,0.0,7,7,1628.0,232.57,MASCULINO,NNE
PSOL,5,5,341.0,68.2,0.0,0.0,0.0,341.0,0.0,9,8,386.96,43.0,FEMININO,SSE
PCO,1,1,500.0,500.0,0.0,0.0,0.0,0.0,500.0,1,1,500.0,500.0,FEMININO,SSE
PV,9,8,20159.0,2239.89,17159.0,0.0,0.0,3000.0,0.0,16,16,20159.0,1259.94,MASCULINO,NNE
PTC,1,1,2698.8,2698.8,2698.8,0.0,0.0,0.0,0.0,1,1,2698.8,2698.8,MASCULINO,NNE
PTB,35,33,247180.62,7062.3,82310.75,12263.67,146700.0,5906.2,0.0,137,131,232678.62,1698.38,MASCULINO,SSE
PL,13,12,103877.85,7990.6,0.0,0.0,0.0,18702.7,85175.15,70,63,103317.07,1475.96,MASCULINO,SSE
PRTB,5,5,1210.0,242.0,467.0,0.0,0.0,470.0,273.0,5,5,1210.0,242.0,MASCULINO,SSE
PSB,20,20,103390.53,5169.53,43233.75,9606.78,0.0,50000.0,550.0,50,49,103465.79,2069.32,MASCULINO,SSE
DEM,9,9,8382.2,931.36,0.0,0.0,0.0,6070.0,2312.2,16,14,7772.2,485.76,MASCULINO,SSE
PSL,10,10,67924.87,6792.49,30641.0,20800.0,12000.0,4483.87,0.0,28,28,67924.87,2425.89,FEMININO,NNE
PV,71,68,118375.1,1667.25,25840.1,40800.0,10375.0,41360.0,0.0,152,146,115799.1,761.84,MASCULINO,SSE
PTB,4,4,4039.6,1009.9,2689.6,0.0,0.0,1350.0,0.0,30,16,3885.94,129.53,MASCULINO,NNE
PHS,2,2,4206.25,2103.12,4206.25,0.0,0.0,0.0,0.0,2,2,4206.25,2103.12,MASCULINO,NNE
PT do B,2,2,1580.0,790.0,500.0,0.0,1080.0,0.0,0.0,2,2,1580.0,790.0,MASCULINO,SSE
PP,129,129,993442.98,7701.11,20880.0,227482.98,675730.0,69350.0,0.0,714,635,900538.92,1261.26,MASCULINO,SSE
PP,2,2,1850.0,925.0,0.0,1200.0,0.0,650.0,0.0,2,2,1821.49,910.75,MASCULINO,NNE
PSDB,13,13,86082.06,6621.7,10050.0,25800.0,44000.0,6232.06,0.0,38,35,83850.06,2206.58,MASCULINO,SSE
PSC,4,4,1849.7,462.43,1012.7,737.0,0.0,100.0,0.0,9,8,1849.15,205.46,FEMININO,NNE
PFL,4,3,4750.0,1187.5,0.0,0.0,0.0,4750.0,0.0,9,9,4748.57,527.62,MASCULINO,NNE
PDT,6,6,7287.5,1214.58,0.0,7000.0,0.0,40.0,247.5,12,10,7067.5,588.96,MASCULINO,NNE
PTN,11,10,3451.5,313.77,354.5,3097.0,0.0,0.0,0.0,11,11,3451.5,313.77,MASCULINO,SSE
PT,18,18,32214.8,1789.71,1976.6,14237.3,15200.0,800.9,0.0,93,64,27100.92,291.41,MASCULINO,SSE
PPS,4,4,32150.0,8037.5,0.0,0.0,0.0,32150.0,0.0,25,25,32150.0,1286.0,MASCULINO,SSE
PSC,2,2,2885.0,1442.5,2885.0,0.0,0.0,0.0,0.0,2,2,2885.0,1442.5,MASCULINO,SSE
PT,34,32,344858.39,10142.89,91552.75,65266.67,183200.0,4838.97,0.0,270,263,327846.29,1214.25,MASCULINO,NNE
PSB,27,27,10406.95,385.44,3550.0,6051.95,300.0,505.0,0.0,29,8,4402.9,151.82,MASCULINO,SSE
PSB,89,87,367690.57,4131.35,22662.0,62600.0,140000.0,16000.0,126428.57,58,49,346148.58,5968.08,MASCULINO,NNE
PAN,1,1,120.0,120.0,120.0,0.0,0.0,0.0,0.0,1,1,120.0,120.0,MASCULINO,NNE
PSDB,64,61,579466.86,9054.17,4895.83,529391.03,31000.0,14180.0,0.0,754,649,489235.73,648.85,MASCULINO,SSE
PRTB,1,1,238.09,238.09,238.09,0.0,0.0,0.0,0.0,1,1,238.09,238.09,FEMININO,NNE
PSB,24,23,4397.11,183.21,1146.27,1724.0,636.0,890.84,0.0,26,14,2741.27,105.43,MASCULINO,SSE
PV,55,55,46626.98,847.76,597.5,27525.0,0.0,18504.48,0.0,78,78,46626.98,597.78,MASCULINO,SSE
PSDC,6,5,19001.0,3166.83,0.0,13201.0,0.0,5800.0,0.0,21,20,17496.92,833.19,MASCULINO,SSE
PTB,36,36,165722.0,4603.39,14121.0,35280.0,62620.0,53701.0,0.0,86,80,152989.82,1778.95,MASCULINO,SSE
PSTU,4,4,1813.5,453.38,0.0,1800.0,0.0,13.5,0.0,4,4,1813.5,453.38,MASCULINO,SSE
PTB,7,6,35400.0,5057.14,8400.0,20000.0,0.0,0.0,7000.0,18,17,34297.95,1905.44,FEMININO,SSE
PR,10,8,64177.52,6417.75,5000.7,10500.0,676.82,48000.0,0.0,37,34,61677.52,1666.96,MASCULINO,NNE
PSB,4,4,3916.6,979.15,3916.6,0.0,0.0,0.0,0.0,5,5,3916.6,783.32,FEMININO,SSE
PTB,4,4,1410.0,352.5,0.0,0.0,0.0,0.0,1410.0,7,7,2110.0,301.43,MASCULINO,NNE
PP,1,1,2476.98,2476.98,2476.98,0.0,0.0,0.0,0.0,1,1,2476.98,2476.98,MASCULINO,SSE
PT,75,65,2206552.78,29420.7,67696.09,151784.0,775000.0,29572.69,1182500.0,605,413,1732093.35,2862.96,MASCULINO,SSE
PSOL,24,23,30981.58,1290.9,12765.93,14095.65,0.0,0.0,4120.0,86,85,29606.11,344.26,MASCULINO,SSE
PMDB,2,2,560.8,280.4,210.8,0.0,0.0,350.0,0.0,4,4,568.7,142.18,MASCULINO,SSE
PV,2,2,1000.0,500.0,0.0,0.0,0.0,1000.0,0.0,2,2,1000.0,500.0,MASCULINO,SSE
PMDB,1,1,550.0,550.0,550.0,0.0,0.0,0.0,0.0,2,2,564.5,282.25,MASCULINO,SSE
PMDB,61,60,420004.39,6885.32,11120.0,103180.0,118500.0,187204.39,0.0,157,150,434172.1,2765.43,MASCULINO,SSE
PSOL,15,11,4431.62,295.44,967.0,2592.72,0.0,871.9,0.0,14,10,2792.92,199.49,MASCULINO,SSE
PL,59,56,1492249.52,25292.36,116245.0,27172.48,1331980.0,16852.04,0.0,987,835,1358193.0,1376.08,MASCULINO,SSE
PDT,82,81,133755.0,1631.16,0.0,17755.0,0.0,6000.0,110000.0,50,44,122748.23,2454.96,MASCULINO,NNE
PTC,8,8,7624.0,953.0,110.0,0.0,0.0,0.0,7514.0,18,18,7627.0,423.72,MASCULINO,NNE
PRONA,6,6,1879.42,313.24,0.0,0.0,0.0,1879.42,0.0,22,16,1818.69,82.67,FEMININO,SSE
PT do B,3,3,1067.0,355.67,1067.0,0.0,0.0,0.0,0.0,3,3,1067.0,355.67,MASCULINO,SSE
PR,5,4,12500.0,2500.0,0.0,2000.0,0.0,10500.0,0.0,14,14,12500.0,892.86,FEMININO,SSE
PSOL,2,2,400.35,200.18,0.0,0.0,0.0,400.35,0.0,2,2,400.35,200.18,MASCULINO,NNE
PDT,4,4,891.0,222.75,0.0,0.0,0.0,891.0,0.0,9,9,891.0,99.0,MASCULINO,NNE
PV,13,13,113763.8,8751.06,0.0,28723.8,40000.0,5040.0,40000.0,36,23,90682.35,2518.95,MASCULINO,NNE
PMDB,1,1,3000.0,3000.0,0.0,0.0,0.0,3000.0,0.0,19,16,2984.44,157.08,MASCULINO,NNE
PR,45,44,83094.63,1846.55,54877.32,23890.0,0.0,4327.31,0.0,50,46,65244.43,1304.89,MASCULINO,SSE
PL,9,9,3082.0,342.44,808.0,380.0,0.0,1894.0,0.0,14,13,2706.46,193.32,MASCULINO,SSE
PSDB,1,1,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1,1,100.0,100.0,MASCULINO,SSE
PSL,1,1,49.0,49.0,0.0,0.0,0.0,49.0,0.0,3,2,24.8,8.27,MASCULINO,NNE
PT,16,16,13074.3,817.14,0.0,6400.0,3007.3,3667.0,0.0,43,40,7858.33,182.75,MASCULINO,SSE
PSB,13,13,25689.93,1976.15,13206.6,0.0,11833.33,650.0,0.0,15,15,25689.93,1712.66,MASCULINO,SSE
PRONA,11,11,7475.39,679.58,3275.0,2200.39,0.0,2000.0,0.0,10,10,7460.84,746.08,MASCULINO,SSE
PDT,6,6,9500.0,1583.33,0.0,5300.0,0.0,4200.0,0.0,23,18,7431.45,323.11,MASCULINO,SSE
PP,44,40,488132.12,11093.91,77166.69,1275.0,32064.93,377625.5,0.0,611,478,425494.21,696.39,MASCULINO,NNE
PTC,5,5,18298.8,3659.76,2698.8,4100.0,11500.0,0.0,0.0,8,8,18298.8,2287.35,MASCULINO,NNE
PTB,4,4,3139.6,784.9,2689.6,450.0,0.0,0.0,0.0,4,4,3139.6,784.9,FEMININO,NNE
PTB,5,5,6186.5,1237.3,6186.5,0.0,0.0,0.0,0.0,5,5,6186.5,1237.3,FEMININO,SSE
PC do B,8,8,6511.32,813.91,823.56,2687.76,0.0,3000.0,0.0,11,11,6511.32,591.94,MASCULINO,NNE
PTB,9,9,8157.6,906.4,0.0,3050.0,0.0,2418.0,2689.6,21,21,8157.6,388.46,MASCULINO,NNE
PSOL,2,2,115.33,57.66,0.0,0.0,0.0,115.33,0.0,2,2,115.33,57.66,MASCULINO,SSE
PSDB,56,47,155348.44,2774.08,25728.44,42250.0,73370.0,14000.0,0.0,167,149,146843.57,879.3,MASCULINO,SSE
PRB,4,4,6110.0,1527.5,6110.0,0.0,0.0,0.0,0.0,5,5,6680.0,1336.0,MASCULINO,SSE
PP,2,2,2500.98,1250.49,2476.98,0.0,0.0,24.0,0.0,3,2,2488.98,829.66,MASCULINO,SSE
PTC,37,34,19039.31,514.58,429.58,13768.93,0.0,4840.8,0.0,65,62,17889.31,275.22,MASCULINO,SSE
PSB,2,1,300.0,150.0,300.0,0.0,0.0,0.0,0.0,2,1,150.0,75.0,FEMININO,SSE
PMN,3,2,1050.0,350.0,400.0,650.0,0.0,0.0,0.0,3,2,850.0,283.33,MASCULINO,SSE
DEM,4,3,6155.0,1538.75,1155.0,5000.0,0.0,0.0,0.0,5,4,5702.0,1140.4,MASCULINO,SSE
PMDB,3,3,3161.42,1053.81,0.0,0.0,0.0,1827.9,1333.52,3,3,3161.42,1053.81,MASCULINO,NNE
PSOL,7,7,4414.55,630.65,0.0,3200.0,0.0,1214.55,0.0,16,16,4400.0,275.0,MASCULINO,NNE
PSOL,39,38,9410.0,241.28,0.0,9410.0,0.0,0.0,0.0,18,16,7998.8,444.38,MASCULINO,NNE
DEM,2,2,110656.66,55328.33,0.0,0.0,0.0,110656.66,0.0,3,3,110656.66,36885.55,MASCULINO,SSE
PMDB,1,1,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1,1,360.0,360.0,MASCULINO,SSE
PRTB,3,3,2990.0,996.67,890.0,2100.0,0.0,0.0,0.0,3,3,2990.0,996.67,MASCULINO,SSE
PSB,10,10,8980.0,898.0,500.0,4900.0,0.0,3580.0,0.0,15,14,13572.34,904.82,MASCULINO,SSE
PSDB,5,4,31500.0,6300.0,0.0,11500.0,0.0,20000.0,0.0,21,19,31350.91,1492.9,FEMININO,NNE
PP,9,9,19516.0,2168.44,17116.0,1700.0,500.0,200.0,0.0,25,20,18803.53,752.14,MASCULINO,SSE
PT do B,5,5,9745.68,1949.14,4745.68,5000.0,0.0,0.0,0.0,5,5,9745.68,1949.14,MASCULINO,NNE
PT,149,129,689454.21,4627.21,31515.99,85738.17,378000.0,99200.05,95000.0,299,270,619768.13,2072.8,MASCULINO,SSE
PRB,18,13,23882.66,1326.81,3750.0,17000.0,0.0,3132.66,0.0,18,13,19477.66,1082.09,MASCULINO,SSE
PSC,2,2,1210.0,605.0,0.0,0.0,0.0,1210.0,0.0,5,4,3475.35,695.07,MASCULINO,NNE
PDT,2,1,40000.0,20000.0,0.0,0.0,0.0,0.0,40000.0,28,27,39988.0,1428.14,MASCULINO,SSE
PSB,6,6,3807.15,634.52,3807.15,0.0,0.0,0.0,0.0,6,6,3807.15,634.52,MASCULINO,SSE
PHS,4,3,3317.0,829.25,0.0,0.0,0.0,3317.0,0.0,10,9,3167.0,316.7,MASCULINO,SSE
PPS,19,18,46720.71,2458.98,9802.0,36068.71,850.0,0.0,0.0,140,122,44733.4,319.52,MASCULINO,SSE
PSB,17,16,5388.77,316.99,1664.77,3724.0,0.0,0.0,0.0,35,27,4444.06,126.97,FEMININO,SSE
PMN,67,19,41323.5,616.77,13793.5,5300.0,0.0,1200.0,21030.0,69,21,21985.5,318.63,MASCULINO,SSE
PHS,5,5,1432.64,286.53,1332.64,0.0,0.0,100.0,0.0,5,5,1432.64,286.53,MASCULINO,SSE
PMN,1,1,1125.0,1125.0,0.0,0.0,0.0,1125.0,0.0,2,2,1124.25,562.12,MASCULINO,NNE
PSOL,1,1,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,1,1,1000.0,1000.0,MASCULINO,NNE
PV,4,4,2840.0,710.0,440.0,1000.0,0.0,1400.0,0.0,6,6,2790.0,465.0,FEMININO,SSE
PP,7,7,15949.2,2278.46,3079.2,12870.0,0.0,0.0,0.0,13,13,16000.22,1230.79,MASCULINO,SSE
PTB,2,2,5350.0,2675.0,5350.0,0.0,0.0,0.0,0.0,2,2,5350.0,2675.0,MASCULINO,SSE
PSOL,2,2,134.0,67.0,0.0,0.0,100.0,34.0,0.0,3,2,117.0,39.0,MASCULINO,SSE
PSC,17,16,31750.0,1867.65,550.0,3600.0,0.0,27600.0,0.0,49,39,30408.97,620.59,MASCULINO,SSE
PSDC,14,13,143594.21,10256.73,100344.21,0.0,30750.0,0.0,12500.0,118,100,124758.56,1057.28,MASCULINO,SSE
PMDB,3,3,3275.0,1091.67,0.0,0.0,3000.0,275.0,0.0,15,14,2766.7,184.45,MASCULINO,NNE
PMN,119,106,145551.0,1223.12,56710.0,64231.0,0.0,14860.0,9750.0,399,285,129229.21,323.88,MASCULINO,SSE
PSDB,8,6,12853.0,1606.62,635.0,0.0,2540.0,9678.0,0.0,55,47,11859.8,215.63,MASCULINO,SSE
PRONA,4,4,5531.85,1382.96,0.0,0.0,5500.0,31.85,0.0,10,10,5531.82,553.18,MASCULINO,SSE
PV,29,20,69500.0,2396.55,0.0,32000.0,20500.0,17000.0,0.0,49,49,69500.0,1418.37,MASCULINO,SSE
PMDB,5,4,1878.0,375.6,0.0,0.0,0.0,0.0,1878.0,5,4,1328.0,265.6,MASCULINO,SSE
PP,61,59,72399.7,1186.88,17963.5,30080.0,15856.2,8500.0,0.0,90,88,71999.7,800.0,FEMININO,SSE
PSB,49,48,82070.34,1674.9,41135.84,29100.0,37.5,1797.0,10000.0,147,143,81069.99,551.5,MASCULINO,SSE
PSC,1,1,3000.0,3000.0,0.0,0.0,0.0,3000.0,0.0,3,3,3000.0,1000.0,FEMININO,NNE
PSB,4,4,5910.0,1477.5,3800.0,0.0,1200.0,910.0,0.0,7,7,5910.0,844.29,MASCULINO,SSE
PSDB,46,45,710727.83,15450.6,4895.83,3500.0,623032.0,29300.0,50000.0,423,409,672473.1,1589.77,MASCULINO,SSE
PMDB,7,7,4759.3,679.9,4759.3,0.0,0.0,0.0,0.0,7,7,4759.3,679.9,FEMININO,SSE
PV,2,2,5500.0,2750.0,0.0,0.0,0.0,500.0,5000.0,12,12,5492.5,457.71,MASCULINO,NNE
PP,80,61,67388.55,842.36,825.25,29416.54,19950.0,17196.76,0.0,144,91,46440.85,322.51,MASCULINO,SSE
PMDB,4,4,2553.27,638.32,2518.27,0.0,0.0,35.0,0.0,6,6,2553.27,425.55,MASCULINO,SSE
PTC,4,4,1700.84,425.21,1700.84,0.0,0.0,0.0,0.0,4,4,1700.84,425.21,MASCULINO,SSE
PDT,3,3,2350.0,783.33,0.0,2100.0,250.0,0.0,0.0,13,10,2301.38,177.03,MASCULINO,NNE
PMDB,24,20,9141.86,380.91,3271.86,2870.0,0.0,3000.0,0.0,28,23,7849.06,280.32,MASCULINO,SSE
PSTU,7,7,2417.45,345.35,1700.0,600.0,0.0,0.0,117.45,7,7,2417.45,345.35,MASCULINO,NNE
PSB,57,54,388958.35,6823.83,3460.15,90100.0,277398.2,0.0,18000.0,75,72,387759.35,5170.12,MASCULINO,SSE
PDT,36,34,18514.22,514.28,2010.0,10204.22,900.0,5400.0,0.0,35,32,15813.58,451.82,MASCULINO,SSE
PMN,3,3,2610.0,870.0,2310.0,0.0,300.0,0.0,0.0,4,4,2610.0,652.5,MASCULINO,SSE
PTN,10,10,4600.0,460.0,0.0,2361.0,0.0,2239.0,0.0,27,23,3619.65,134.06,MASCULINO,SSE
PSB,5,5,3800.26,760.05,1950.26,0.0,0.0,1300.0,550.0,6,6,3800.26,633.38,MASCULINO,SSE
PMDB,18,18,437000.0,24277.78,0.0,33000.0,382000.0,22000.0,0.0,319,267,432472.67,1355.71,MASCULINO,SSE
PSOL,2,2,430.85,215.43,430.85,0.0,0.0,0.0,0.0,2,2,430.85,215.43,MASCULINO,SSE
PRP,4,4,2680.0,670.0,2680.0,0.0,0.0,0.0,0.0,4,4,2680.0,670.0,FEMININO,SSE
PSB,5,5,5407.62,1081.52,150.0,3457.62,0.0,1800.0,0.0,5,5,5399.99,1080.0,MASCULINO,SSE
PC do B,4,4,26650.0,6662.5,0.0,0.0,0.0,300.0,26350.0,4,4,26534.85,6633.71,MASCULINO,SSE
PDT,57,24,2791125.5,48967.11,3125.5,0.0,150000.0,2638000.0,0.0,1113,1021,2465458.34,2215.15,MASCULINO,SSE
PSB,9,9,20604.44,2289.38,1814.44,9490.0,8100.0,1200.0,0.0,51,47,20389.02,399.78,MASCULINO,SSE
PSDB,6,6,50200.0,8366.67,0.0,10200.0,0.0,40000.0,0.0,140,139,49133.23,350.95,FEMININO,NNE
PV,7,7,17850.0,2550.0,0.0,3000.0,0.0,14850.0,0.0,14,14,17850.0,1275.0,MASCULINO,SSE
PDT,5,5,4710.0,942.0,0.0,3700.0,0.0,1010.0,0.0,24,21,4064.89,169.37,MASCULINO,SSE
PT,75,66,28791.24,383.88,61.25,20830.0,0.0,7539.99,360.0,92,78,28274.02,307.33,MASCULINO,NNE
PV,3,3,3505.18,1168.39,0.0,0.0,3500.0,5.18,0.0,31,30,3501.63,112.96,MASCULINO,SSE
PMN,5,5,2083.8,416.76,1733.8,0.0,0.0,350.0,0.0,4,4,2083.8,520.95,MASCULINO,SSE
PSB,6,6,9700.0,1616.67,7400.0,0.0,0.0,2300.0,0.0,17,13,9623.49,566.09,MASCULINO,SSE
PTB,33,30,145618.96,4412.7,0.0,20400.0,41258.55,80000.0,3960.41,106,83,141498.96,1334.9,MASCULINO,SSE
PMDB,8,6,8430.4,1053.8,700.0,0.0,0.0,7730.4,0.0,26,17,7701.32,296.2,MASCULINO,NNE
PTB,45,42,136184.51,3026.32,2245.31,48185.0,24854.2,60900.0,0.0,104,77,118332.32,1137.81,MASCULINO,SSE
PSOL,9,8,6250.0,694.44,0.0,4970.0,1000.0,0.0,280.0,10,9,6175.0,617.5,MASCULINO,SSE
PRB,3,3,2500.0,833.33,0.0,650.0,0.0,320.0,1530.0,5,5,2500.0,500.0,MASCULINO,SSE
PDT,5,5,14298.8,2859.76,2698.8,0.0,0.0,11600.0,0.0,6,6,14294.6,2382.43,MASCULINO,NNE
PTC,5,5,18625.0,3725.0,0.0,8700.0,9925.0,0.0,0.0,7,7,18625.0,2660.71,MASCULINO,NNE
PRTB,2,2,890.0,445.0,890.0,0.0,0.0,0.0,0.0,2,2,890.0,445.0,MASCULINO,SSE
PSOL,3,3,617.67,205.89,0.0,0.0,0.0,617.67,0.0,8,6,422.67,52.83,MASCULINO,NNE
PTB,1,1,165.0,165.0,0.0,165.0,0.0,0.0,0.0,1,1,165.0,165.0,MASCULINO,NNE
PSOL,4,3,2122.0,530.5,0.0,0.0,0.0,2122.0,0.0,5,5,2122.0,424.4,MASCULINO,SSE
PV,8,8,17320.21,2165.03,2170.0,5050.0,0.0,10100.21,0.0,44,43,17270.21,392.5,MASCULINO,SSE
PT,24,24,71250.0,2968.75,3500.0,11450.0,55800.0,500.0,0.0,43,40,63049.89,1466.28,MASCULINO,NNE
PSB,17,16,38363.41,2256.67,20976.5,480.0,2250.0,14264.76,392.15,32,30,38345.56,1198.3,MASCULINO,SSE
PRP,5,5,3759.5,751.9,0.0,2025.5,1700.0,34.0,0.0,5,5,3759.5,751.9,MASCULINO,SSE
PRB,45,43,268046.55,5956.59,97946.55,15830.0,6100.0,10000.0,138170.0,202,146,241338.36,1194.74,MASCULINO,SSE
